U,Y
78.5844810571954,26.3087826379468
78.5844810571954,26.8427725000132
78.5844810571954,27.3812837238537
78.5844810571954,27.9242933913852
78.5844810571954,28.4717787006927
78.5844810571954,29.0237169654408
78.5844810571954,29.5800856142873
78.5844810571954,30.1408621903009
78.5844810571954,30.706024350381
78.5844810571954,31.2755498646806
78.5844810571954,31.8494166160324
78.5844810571954,32.4276025993775
78.5844810571954,33.0100859211975
78.5844810571954,33.5968447989486
78.5844810571954,34.1878575604995
78.5844810571954,34.7831026435714
78.5844810571954,35.3825585951817
78.5844810571954,35.9862040710892
78.5844810571954,36.5940178352436
78.5844810571954,37.205978759237
78.5844810571954,37.8220658217579
78.5844810571954,38.4422581080485
78.5844810571954,39.0665348093649
78.5844810571954,39.6948752224395
78.5844810571954,40.3272587489461
78.5844810571954,40.9636648949685
78.5844810571954,41.6040732704708
78.5844810571954,42.2484635887712
78.5844810571954,42.8968156660179
78.5844810571954,43.5491094206679
78.5844810571954,44.2053248729683
78.5844810571954,44.8654421444407
78.5844810571954,45.5294414573676
78.5844810571954,46.1973031342819
78.5844810571954,46.8690075974579
78.5844810571954,47.5445353684068
78.5844810571954,48.2238670673731
78.5844810571954,48.9069834128344
78.5844810571954,49.5938652210032
78.5844810571954,50.2844934053317
78.5844810571954,50.9788489760191
78.5844810571954,51.6769130395207
78.5844810571954,52.3786667980603
78.5844810571954,53.0840915491448
78.5844810571954,53.793168685081
78.5844810571954,54.5058796924953
78.5844810571954,55.2222061518557
78.5844810571954,55.9421297369956
78.5844810571954,56.6656322146411
78.5844810571954,57.39269544394
78.5844810571954,58.1233013759932
78.5844810571954,58.8574320533887
78.5844810571954,59.5950696097377
78.5844810571954,60.3361962692137
78.5844810571954,61.0807943460927
78.5844810571954,61.8288462442972
78.5844810571954,62.5803344569414
78.5844810571954,63.3352415658791
78.5844810571954,64.0935502412542
78.5844810571954,64.8552432410527
78.5844810571954,65.6203034106579
78.5844810571954,66.3887136824071
78.5844810571954,67.160457075151
78.5844810571954,67.935516693815
78.5844810571954,68.7138757289633
78.5844810571954,69.4955174563641
78.5844810571954,70.2804252365585
78.5844810571954,71.0685825144303
78.5844810571954,71.8599728187788
78.5844810571954,72.6545797618929
78.5844810571954,73.4523870391285
78.5844810571954,74.2533784284873
78.5844810571954,75.0575377901977
78.5844810571954,75.8648490662979
78.5844810571954,76.6752962802219
78.5844810571954,77.488863536386
78.5844810571954,78.3055350197789
78.5844810571954,79.1252949955532
78.5844810571954,79.9481278086191
78.5844810571954,80.7740178832397
78.5844810571954,81.6029497226295
78.5844810571954,82.4349079085535
78.5844810571954,83.2698771009294
78.5844810571954,84.1078420374315
78.5844810571954,84.9487875330965
78.5844810571954,85.7926984799312
78.5844810571954,86.6395598465225
78.5844810571954,87.4893566776493
78.5844810571954,88.3420740938961
78.5844810571954,89.1976972912689
78.5844810571954,90.0562115408128
78.5844810571954,90.9176021882319
78.5844810571954,91.7818546535103
78.5844810571954,92.6489544305363
78.5844810571954,93.5188870867272
78.5844810571954,94.391638262657
78.5844810571954,95.2671936716852
78.5844810571954,96.1455390995882
78.5844810571954,97.0266604041922
78.5844810571954,97.9105435150076
78.5844810571954,98.7971744328663
78.5844810571954,99.6865392295595
78.5844810571954,100.578624047479
78.5844810571954,101.473415099257
78.5844810571954,102.370898667413
78.5844810571954,103.271061104
78.5844810571954,104.173888830246
78.5844810571954,105.079368336212
78.5844810571954,105.987486180437
78.5844810571954,106.898228989591
78.5844810571954,107.811583458134
78.5844810571954,108.727536347969
78.5844810571954,109.6460744881
78.5844810571954,110.567184774293
78.5844810571954,111.490854168739
78.5844810571954,112.417069699713
78.5844810571954,113.345818461244
78.5844810571954,114.277087612778
78.5844810571954,115.210864378848
78.5844810571954,116.147136048743
78.5844810571954,117.085889976183
78.5844810571954,118.027113578989
78.5844810571954,118.970794338757
78.5844810571954,119.91691980054
78.5844810571954,120.865477572521
78.5844810571954,121.816455325696
78.5844810571954,122.769840793556
78.5844810571954,123.725621771767
78.5844810571954,124.683786117857
78.5844810571954,125.644321750904
78.5844810571954,126.607216651222
78.5844810571954,127.572458860049
78.5844810571954,128.540036479242
78.5844810571954,129.509937670968
78.5844810571954,130.482150657395
78.5844810571954,131.456663720397
78.5844810571954,132.433465201238
78.5844810571954,133.412543500285
78.5844810571954,134.393887076698
78.5844810571954,135.377484448136
78.5844810571954,136.363324190461
78.5844810571954,137.351394937442
78.5844810571954,138.341685380463
78.5844810571954,139.334184268226
78.5844810571954,140.328880406468
78.5844810571954,141.325762657665
78.5844810571954,142.32481994075
78.5844810571954,143.326041230823
78.5844810571954,144.329415558867
78.5844810571954,145.334932011465
78.5844810571954,146.34257973052
78.5844810571954,147.352347912973
78.5844810571954,148.364225810521
78.5844810571954,149.378202729346
78.5844810571954,150.394268029834
78.5844810571954,151.412411126302
78.5844810571954,152.432621486722
78.5844810571954,153.454888632455
78.5844810571954,154.479202137971
78.5844810571954,155.505551630593
78.5844810571954,156.533926790215
78.5844810571954,157.564317349045
78.5844810571954,158.596713091337
78.5844810571954,159.631103853126
78.5844810571954,160.667479521967
78.5844810571954,161.705830036673
78.5844810571954,162.746145387057
78.5844810571954,163.78841561367
78.5844810571954,164.832630807546
78.5844810571954,165.878781109949
78.5844810571954,166.926856712112
78.5844810571954,167.976847854989
78.5844810571954,169.028744829001
78.5844810571954,170.082537973783
78.5844810571954,171.138217677941
78.5844810571954,172.195774378797
78.5844810571954,173.255198562144
78.5844810571954,174.316480762003
78.5844810571954,175.379611560376
78.5844810571954,176.444581587003
78.5844810571954,177.511381519121
78.5844810571954,178.580002081221
78.5844810571954,179.650434044813
78.5844810571954,180.722668228183
78.5844810571954,181.796695496157
78.5844810571954,182.872506759866
78.5844810571954,183.950092976514
78.5844810571954,185.029445149137
78.5844810571954,186.110554326379
78.5844810571954,187.193411602254
78.5844810571954,188.278008115922
78.5844810571954,189.364335051455
78.5844810571954,190.452383637612
78.5844810571954,191.542145147613
78.5844810571954,192.633610898912
78.5844810571954,193.726772252974
78.5844810571954,194.821620615051
78.5844810571954,195.918147433959
78.5844810571954,197.016344201862
78.5844810571954,198.116202454045
78.5844810571954,199.217713768704
78.5844810571954,200.320869766718
78.5844810571954,201.425662111444
78.5844810571954,202.532082508493
78.5844810571954,203.640122705519
78.5844810571954,204.749774492007
78.5844810571954,205.86102969906
78.5844810571954,206.973880199187
78.5844810571954,208.088317906094
78.5844810571954,209.204334774476
78.5844810571954,210.321922799807
78.5844810571954,211.441074018136
78.5844810571954,212.56178050588
78.5844810571954,213.684034379619
78.5844810571954,214.807827795892
78.5844810571954,215.933152950996
78.5844810571954,217.060002080785
78.5844810571954,218.188367460467
78.5844810571954,219.318241404406
78.5844810571954,220.449616265923
78.5844810571954,221.582484437098
78.5844810571954,222.716838348577
78.5844810571954,223.852670469372
78.5844810571954,224.989973306668
78.5844810571954,226.128739405631
78.5844810571954,227.268961349215
78.5844810571954,228.410631757967
78.5844810571954,229.553743289843
78.5844810571954,230.698288640012
78.5844810571954,231.844260540671
78.5844810571954,232.991651760857
78.5844810571954,234.140455106258
78.5844810571954,235.290663419031
78.5844810571954,236.442269577612
78.5844810571954,237.595266496539
78.5844810571954,238.749647126261
78.5844810571954,239.905404452964
78.5844810571954,241.062531498383
78.5844810571954,242.221021319626
78.5844810571954,243.380867008993
78.5844810571954,244.542061693799
78.5844810571954,245.704598536194
78.5844810571954,246.868470732989
78.5844810571954,248.03367151548
78.5844810571954,249.200194149272
78.5844810571954,250.368031934103
78.5844810571954,251.537178203678
78.5844810571954,252.70762632549
78.5844810571954,253.879369700651
78.5844810571954,255.052401763723
78.5844810571954,256.226715982545
78.5844810571954,257.40230585807
78.5844810571954,258.579164924189
78.5844810571954,259.757286747574
78.5844810571954,260.936664927501
78.5844810571954,262.117293095696
78.5844810571954,263.29916491616
78.5844810571954,264.482274085012
78.5844810571954,265.666614330326
78.5844810571954,266.852179411965
78.5844810571954,268.038963121423
78.5844810571954,269.226959281664
78.5844810571954,270.416161746963
78.5844810571954,271.606564402747
78.5844810571954,272.798161165436
78.5844810571954,273.990945982285
78.5844810571954,275.184912831234
78.5844810571954,276.380055720744
78.5844810571954,277.576368689647
78.5844810571954,278.773845806992
78.5844810571954,279.972481171891
78.5844810571954,281.172268913366
78.5844810571954,282.373203190198
78.5844810571954,283.575278190777
78.5844810571954,284.778488132952
78.5844810571954,285.982827263879
78.5844810571954,287.188289859874
78.5844810571954,288.394870226267
78.5844810571954,289.602562697254
78.5844810571954,290.811361635747
78.5844810571954,292.021261433235
78.5844810571954,293.232256509634
78.5844810571954,294.444341313143
78.5844810571954,295.657510320106
78.5844810571954,296.871758034862
78.5844810571954,298.087078989609
78.5844810571954,299.303467744259
78.5844810571954,300.520918886301
78.5844810571954,301.739427030655
11.1475885438773,302.958986819542
11.1475885438773,304.178870885113
11.1475885438773,305.396405531932
11.1475885438773,306.609991995444
11.1475885438773,307.81896328686
11.1475885438773,309.023049772589
11.1475885438773,310.222151227888
11.1475885438773,311.416239611147
11.1475885438773,312.605317594522
11.1475885438773,313.789400876363
11.1475885438773,314.968510637291
11.1475885438773,316.142670322864
11.1475885438773,317.311904271657
11.1475885438773,318.476237130463
11.1475885438773,319.635693605232
11.1475885438773,320.7902983552
11.1475885438773,321.9400759481
11.1475885438773,323.08505084142
11.1475885438773,324.225247374769
11.1475885438773,325.36068976698
11.1475885438773,326.491402115237
11.1475885438773,327.617408395047
11.1475885438773,328.738732460593
11.1475885438773,329.855398045231
11.1475885438773,330.967428762053
11.1475885438773,332.074848104474
11.1475885438773,333.177679446832
11.1475885438773,334.275946044989
11.1475885438773,335.369671036924
11.1475885438773,336.458877443338
11.1475885438773,337.543588168239
11.1475885438773,338.623825999542
11.1475885438773,339.699613609653
11.1475885438773,340.770973556054
11.1475885438773,341.837928281887
11.1475885438773,342.900500116534
11.1475885438773,343.958711276191
11.1475885438773,345.012583864445
11.1475885438773,346.062139872844
11.1475885438773,347.107401181463
11.1475885438773,348.14838955947
11.1475885438773,349.185126665688
11.1475885438773,350.217634049159
11.1475885438773,351.24593314969
11.1475885438773,352.270045298417
11.1475885438773,353.289991718351
11.1475885438773,354.305793524926
11.1475885438773,355.317471726547
11.1475885438773,356.325047225128
11.1475885438773,357.328540816636
11.1475885438773,358.327973191627
11.1475885438773,359.323364935778
11.1475885438773,360.314736530423
11.1475885438773,361.302108353076
11.1475885438773,362.285500677963
11.1475885438773,363.264933676543
11.1475885438773,364.240427418027
11.1475885438773,365.212001869901
11.1475885438773,366.179676898436
11.1475885438773,367.143472269207
11.1475885438773,368.103407647597
11.1475885438773,369.059502599312
11.1475885438773,370.01177659088
11.1475885438773,370.960248990155
11.1475885438773,371.904939066822
11.1475885438773,372.845865992889
11.1475885438773,373.783048843182
11.1475885438773,374.716506595844
11.1475885438773,375.646258132817
11.1475885438773,376.572322240335
11.1475885438773,377.494717609408
11.1475885438773,378.413462836303
11.1475885438773,379.328576423025
11.1475885438773,380.240076777797
11.1475885438773,381.147982215533
11.1475885438773,382.05231095831
11.1475885438773,382.953081135842
11.1475885438773,383.850310785945
11.1475885438773,384.744017855004
11.1475885438773,385.63422019844
11.1475885438773,386.520935581162
11.1475885438773,387.404181678035
11.1475885438773,388.283976074332
11.1475885438773,389.160336266189
11.1475885438773,390.033279661058
11.1475885438773,390.902823578153
11.1475885438773,391.768985248901
11.1475885438773,392.631781817385
11.1475885438773,393.491230340789
11.1475885438773,394.347347789834
11.1475885438773,395.20015104922
11.1475885438773,396.049656918063
11.1475885438773,396.895882110324
11.1475885438773,397.738843255246
11.1475885438773,398.57855689778
11.1475885438773,399.415039499012
11.1475885438773,400.248307436592
11.1475885438773,401.07837700515
11.1475885438773,401.905264416726
11.1475885438773,402.728985801179
11.1475885438773,403.549557206613
11.1475885438773,404.366994599783
11.1475885438773,405.181313866512
11.1475885438773,405.9925308121
11.1475885438773,406.800661161734
11.1475885438773,407.605720560891
11.1475885438773,408.407724575743
11.1475885438773,409.20668869356
11.1475885438773,410.00262832311
11.1475885438773,410.795558795057
11.1475885438773,411.585495362354
11.1475885438773,412.37245320064
11.1475885438773,413.156447408633
11.1475885438773,413.937493008515
11.1475885438773,414.715604946325
11.1475885438773,415.490798092342
11.1475885438773,416.263087241469
11.1475885438773,417.032487113618
11.1475885438773,417.799012354086
11.1475885438773,418.562677533937
11.1475885438773,419.323497150374
11.1475885438773,420.081485627119
11.1475885438773,420.836657314781
11.1475885438773,421.589026491228
11.1475885438773,422.338607361955
11.1475885438773,423.085414060452
11.1475885438773,423.82946064857
11.1475885438773,424.57076111688
11.1475885438773,425.309329385038
11.1475885438773,426.045179302146
11.1475885438773,426.778324647103
11.1475885438773,427.508779128967
11.1475885438773,428.236556387308
11.1475885438773,428.961669992555
11.1475885438773,429.684133446355
11.1475885438773,430.403960181916
11.1475885438773,431.121163564354
11.1475885438773,431.835756891039
11.1475885438773,432.547753391942
11.1475885438773,433.25716622997
11.1475885438773,433.964008501309
11.1475885438773,434.668293235766
11.1475885438773,435.370033397097
11.1475885438773,436.069241883352
11.1475885438773,436.765931527199
11.1475885438773,437.460115096261
11.1475885438773,438.151805293442
11.1475885438773,438.841014757259
11.1475885438773,439.527756062165
11.1475885438773,440.212041718876
11.1475885438773,440.893884174694
11.1475885438773,441.573295813824
11.1475885438773,442.2502889577
11.1475885438773,442.924875865302
11.1475885438773,443.597068733467
11.1475885438773,444.266879697212
11.1475885438773,444.934320830041
11.1475885438773,445.599404144261
11.1475885438773,446.262141591288
11.1475885438773,446.922545061962
11.1475885438773,447.580626386847
11.1475885438773,448.23639733654
11.1475885438773,448.889869621976
11.1475885438773,449.541054894728
11.1475885438773,450.18996474731
11.1475885438773,450.836610713474
11.1475885438773,451.48100426851
11.1475885438773,452.123156829542
11.1475885438773,452.763079755822
11.1475885438773,453.400784349022
11.1475885438773,454.03628185353
11.1475885438773,454.669583456738
11.1475885438773,455.300700289329
11.1475885438773,455.929643425566
-57.5938314935359,456.556423883581
-57.5938314935359,457.180316621039
-57.5938314935359,457.798612534332
-57.5938314935359,458.40969816196
-57.5938314935359,459.012909760578
-57.5938314935359,459.607988546798
-57.5938314935359,460.194848341755
-57.5938314935359,460.773476465038
-57.5938314935359,461.343891463526
-57.5938314935359,461.90612508207
-57.5938314935359,462.46021457405
-57.5938314935359,463.006199422202
-57.5938314935359,463.544119940559
-57.5938314935359,464.07401667875
-57.5938314935359,464.595930168507
-57.5938314935359,465.109900816153
-57.5938314935359,465.615968857333
-57.5938314935359,466.114174338307
-57.5938314935359,466.604557108556
-57.5938314935359,467.08715681822
-57.5938314935359,467.562012917588
-57.5938314935359,468.029164657464
-57.5938314935359,468.488651089902
-57.5938314935359,468.940511069093
-57.5938314935359,469.384783252321
-57.5938314935359,469.821506100936
-57.5938314935359,470.250717881344
-57.5938314935359,470.672456665984
-57.5938314935359,471.086760334315
-57.5938314935359,471.49366657379
-57.5938314935359,471.893212880831
-57.5938314935359,472.285436561797
-57.5938314935359,472.670374733945
-57.5938314935359,473.048064326393
-57.5938314935359,473.418542081069
-57.5938314935359,473.781844553663
-57.5938314935359,474.13800811457
-57.5938314935359,474.487068949827
-57.5938314935359,474.829063062052
-57.5938314935359,475.164026271371
-57.5938314935359,475.491994216343
-57.5938314935359,475.813002354879
-57.5938314935359,476.127085965162
-57.5938314935359,476.434280146553
-57.5938314935359,476.734619820502
-57.5938314935359,477.028139731446
-57.5938314935359,477.314874447709
-57.5938314935359,477.594858362392
-57.5938314935359,477.868125694263
-57.5938314935359,478.134710488641
-57.5938314935359,478.394646618276
-57.5938314935359,478.647967784219
-57.5938314935359,478.894707516699
-57.5938314935359,479.134899175981
-57.5938314935359,479.368575953237
-57.5938314935359,479.595770871395
-57.5938314935359,479.816516785996
-57.5938314935359,480.030846386041
-57.5938314935359,480.238792194835
-57.5938314935359,480.440386570828
-57.5938314935359,480.635661708451
-57.5938314935359,480.824649638944
-57.5938314935359,481.007382231188
-57.5938314935359,481.183891192524
-57.5938314935359,481.354208069574
-57.5938314935359,481.518364249055
-57.5938314935359,481.67639095859
-57.5938314935359,481.828319267513
-57.5938314935359,481.974180087674
-57.5938314935359,482.114004174234
-57.5938314935359,482.24782212646
-57.5938314935359,482.375664388519
-57.5938314935359,482.49756125026
-57.5938314935359,482.613542847997
-57.5938314935359,482.723639165286
-57.5938314935359,482.827880033705
-57.5938314935359,482.926295133618
-57.5938314935359,483.018913994943
-57.5938314935359,483.105765997916
-57.5938314935359,483.186880373851
-57.5938314935359,483.262286205891
-57.5938314935359,483.332012429762
-57.5938314935359,483.396087834517
-57.5938314935359,483.454541063286
-57.5938314935359,483.507400614008
-57.5938314935359,483.554694840171
-57.5938314935359,483.596451951545
-57.5938314935359,483.632700014907
-57.5938314935359,483.663466954769
-57.5938314935359,483.688780554098
-57.5938314935359,483.708668455033
-57.5938314935359,483.7231581596
-57.5938314935359,483.732277030421
-57.5938314935359,483.73605229142
-57.5938314935359,483.73451102853
-57.5938314935359,483.727680190387
-57.5938314935359,483.715586589028
-57.5938314935359,483.698256900588
-57.5938314935359,483.67571766598
-57.5938314935359,483.647995291588
-57.5938314935359,483.615116049946
-57.5938314935359,483.577106080415
-57.5938314935359,483.533991389862
-57.5938314935359,483.485797853326
-57.5938314935359,483.432551214694
-57.5938314935359,483.374277087356
-57.5938314935359,483.311000954875
-57.5938314935359,483.242748171641
-57.5938314935359,483.169543963528
-57.5938314935359,483.09141342854
-57.5938314935359,483.008381537468
-57.5938314935359,482.920473134525
-57.5938314935359,482.827712937997
-57.5938314935359,482.730125540874
-57.5938314935359,482.627735411489
-57.5938314935359,482.520566894148
-57.5938314935359,482.408644209761
-57.5938314935359,482.291991456465
-57.5938314935359,482.170632610247
-57.5938314935359,482.044591525563
-57.5938314935359,481.913891935956
-57.5938314935359,481.778557454667
-57.5938314935359,481.638611575244
-57.5938314935359,481.49407767215
-57.5938314935359,481.344979001368
-57.5938314935359,481.191338700998
-57.5938314935359,481.033179791859
-57.5938314935359,480.870525178078
-57.5938314935359,480.703397647687
-57.5938314935359,480.531819873208
-57.5938314935359,480.355814412239
82.7600821559136,480.175403708039
82.7600821559136,479.992112839511
82.7600821559136,479.811517648335
82.7600821559136,479.636956705584
82.7600821559136,479.469829255477
82.7600821559136,479.310707485446
82.7600821559136,479.159810942741
82.7600821559136,479.017208887002
82.7600821559136,478.882906599206
82.7600821559136,478.756882194437
82.7600821559136,478.639102323047
82.7600821559136,478.529528867054
82.7600821559136,478.42812179575
82.7600821559136,478.334840383088
82.7600821559136,478.249643726324
82.7600821559136,478.172490966625
82.7600821559136,478.103341382566
82.7600821559136,478.042154429399
82.7600821559136,477.988889755213
82.7600821559136,477.943507207224
82.7600821559136,477.905966833871
82.7600821559136,477.876228885115
82.7600821559136,477.854253811986
82.7600821559136,477.840002265802
82.7600821559136,477.833435097257
82.7600821559136,477.834513355454
82.7600821559136,477.843198286918
82.7600821559136,477.859451334604
82.7600821559136,477.883234136904
82.7600821559136,477.914508526658
82.7600821559136,477.953236530169
82.7600821559136,477.999380366223
82.7600821559136,478.05290244511
82.7600821559136,478.113765367662
82.7600821559136,478.181931924277
82.7600821559136,478.257365093965
82.7600821559136,478.340028043388
82.7600821559136,478.429884125911
82.7600821559136,478.526896880656
82.7600821559136,478.63103003156
82.7600821559136,478.742247486435
82.7600821559136,478.860513336042
82.7600821559136,478.985791853158
82.7600821559136,479.118047491657
82.7600821559136,479.25724488559
82.7600821559136,479.403348848273
82.7600821559136,479.556324371379
82.7600821559136,479.71613662403
82.7600821559136,479.882750951904
82.7600821559136,480.056132876332
82.7600821559136,480.236248093415
82.7600821559136,480.423062473135
82.7600821559136,480.616542058473
82.7600821559136,480.816653064534
82.7600821559136,481.023361877672
82.7600821559136,481.236635054623
82.7600821559136,481.456439321645
82.7600821559136,481.682741573651
82.7600821559136,481.915508873361
82.7600821559136,482.154708450449
82.7600821559136,482.400307700697
82.7600821559136,482.652274185151
82.7600821559136,482.910575629288
82.7600821559136,483.175179922176
82.7600821559136,483.44605511565
82.7600821559136,483.723169423486
82.7600821559136,484.00649122058
82.7600821559136,484.295989042127
82.7600821559136,484.591631582816
82.7600821559136,484.893387696018
82.7600821559136,485.201226392978
82.7600821559136,485.515116842021
82.7600821559136,485.835028367752
82.7600821559136,486.160930450265
82.7600821559136,486.492792724356
82.7600821559136,486.830584978734
82.7600821559136,487.174277155249
82.7600821559136,487.523839348107
82.7600821559136,487.879241803104
82.7600821559136,488.240454916855
82.7600821559136,488.60744923603
82.7600821559136,488.980195456594
82.7600821559136,489.358664423048
82.7600821559136,489.74282712768
82.7600821559136,490.132654709811
82.7600821559136,490.528118455053
82.7600821559136,490.92918979457
82.7600821559136,491.335840304332
82.7600821559136,491.74804170439
82.7600821559136,492.165765858139
82.7600821559136,492.588984771595
82.7600821559136,493.017670592673
82.7600821559136,493.451795610463
82.7600821559136,493.891332254518
82.7600821559136,494.336253094144
82.7600821559136,494.786530837685
82.7600821559136,495.242138331825
82.7600821559136,495.703048560882
82.7600821559136,496.169234646115
82.7600821559136,496.640669845024
82.7600821559136,497.117327550665
82.7600821559136,497.599181290959
82.7600821559136,498.08620472801
82.7600821559136,498.578371657427
82.7600821559136,499.075656007641
82.7600821559136,499.578031839239
82.7600821559136,500.08547334429
82.7600821559136,500.597954845679
82.7600821559136,501.115450796445
82.7600821559136,501.637935779118
82.7600821559136,502.16538450507
82.7600821559136,502.697771813853
82.7600821559136,503.235072672555
82.7600821559136,503.777262175152
82.7600821559136,504.324315541865
82.7600821559136,504.876208118518
82.7600821559136,505.432915375907
82.7600821559136,505.99441290916
82.7600821559136,506.560676437108
82.7600821559136,507.131681801663
82.7600821559136,507.707404967189
82.7600821559136,508.287822019882
82.7600821559136,508.872909167156
82.7600821559136,509.462642737023
82.7600821559136,510.056999177486
82.7600821559136,510.65595505593
82.7600821559136,511.259487058515
82.7600821559136,511.867571989576
82.7600821559136,512.480186771024
82.7600821559136,513.097308441747
82.7600821559136,513.718914157022
82.7600821559136,514.34498118792
82.7600821559136,514.975486920723
82.7600821559136,515.610408856338
82.7600821559136,516.249724609717
82.7600821559136,516.893411909277
82.7600821559136,517.541448596326
82.7600821559136,518.193812624494
82.7600821559136,518.850482059156
82.7600821559136,519.511435076875
82.7600821559136,520.176649964831
82.7600821559136,520.846105120262
82.7600821559136,521.519779049909
82.7600821559136,522.197650369459
82.7600821559136,522.879697802991
82.7600821559136,523.56590018243
82.7600821559136,524.256236446999
82.7600821559136,524.950685642674
82.7600821559136,525.649226921642
82.7600821559136,526.351839541768
82.7600821559136,527.058502866053
82.7600821559136,527.769196362104
82.7600821559136,528.483899601604
82.7600821559136,529.202592259785
82.7600821559136,529.9252541149
82.7600821559136,530.651865047704
82.7600821559136,531.382405040935
82.7600821559136,532.116854178792
82.7600821559136,532.855192646426
82.7600821559136,533.597400729426
82.7600821559136,534.343458813311
82.7600821559136,535.093347383023
82.7600821559136,535.847047022421
82.7600821559136,536.604538413783
82.7600821559136,537.365802337306
82.7600821559136,538.130819670607
82.7600821559136,538.899571388233
82.7600821559136,539.672038561168
82.7600821559136,540.448202356343
82.7600821559136,541.228044036154
82.7600821559136,542.011544957971
82.7600821559136,542.798686573664
82.7600821559136,543.589450429118
82.7600821559136,544.383818163761
82.7600821559136,545.181771510086
82.7600821559136,545.983292293183
82.7600821559136,546.788362430268
82.7600821559136,547.596963930213
82.7600821559136,548.409078893088
82.7600821559136,549.224689509692
82.7600821559136,550.043778061098
82.7600821559136,550.866326918191
82.7600821559136,551.692318541218
82.7600821559136,552.521735479333
82.7600821559136,553.354560370141
82.7600821559136,554.19077593926
82.7600821559136,555.030364999863
82.7600821559136,555.873310452247
82.7600821559136,556.719595283379
82.7600821559136,557.569202566467
82.7600821559136,558.422115460515
82.7600821559136,559.278317209893
82.7600821559136,560.137791143901
82.7600821559136,561.000520676343
82.7600821559136,561.866489305094
82.7600821559136,562.735680611676
82.7600821559136,563.608078260834
82.7600821559136,564.483666000113
82.7600821559136,565.362427659441
82.7600821559136,566.244347150707
82.7600821559136,567.12940846735
82.7600821559136,568.017595683945
82.7600821559136,568.908892955786
82.7600821559136,569.803284518487
82.7600821559136,570.700754687565
82.7600821559136,571.601287858041
82.7600821559136,572.504868504034
82.7600821559136,573.411481178364
82.7600821559136,574.321110512148
82.7600821559136,575.233741214406
82.7600821559136,576.149358071665
82.7600821559136,577.067945947567
82.7600821559136,577.98948978248
82.7600821559136,578.913974593105
82.7600821559136,579.841385472089
82.7600821559136,580.771707587647
82.7600821559136,581.70492618317
82.7600821559136,582.64102657685
82.7600821559136,583.579994161298
82.7600821559136,584.521814403167
82.7600821559136,585.466472842777
82.7600821559136,586.413955093745
82.7600821559136,587.364246842608
82.7600821559136,588.317333848455
